5204,rapid bay
5204,second valley
5204,silverton
5204,wirrina cove
5210,mount compass
5210,mount magnificent
5210,nangkita
5211,back valley
5211,encounter bay
5211,hayborough
5211,hindmarsh valley
5211,inman valley
5211,lower inman valley
5211,mccracken
5211,mount jagged
5211,victor harbor
5211,waitpinga
5211,willow creek
5212,port elliot
5213,middleton
5214,currency creek
5214,goolwa
5214,goolwa beach
5214,goolwa north
5214,goolwa south
5214,hindmarsh island
5214,mosquito hill
5214,mundoo island
5220,parndana
5221,american river
5221,ballast head
5221,muston
5222,american beach
5222,antechamber bay
5222,baudin beach
5222,cuttlefish bay
5222,dudley east
5222,dudley west
5222,ironstone
5222,island beach
5222,kangaroo head
5222,pelican lagoon
5222,penneshaw
5222,porky flat
5222,sapphiretown
5222,willoughby
5222,willson river
5223,bay of shoals
5223,birchmore
5223,brownlow ki
5223,cape borda
5223,cassini
5223,cygnet river
5223,d'estrees bay
5223,de mole river
5223,duncan
5223,emu bay
5223,flinders chase
5223,gosse
5223,haines
5223,karatta
5223,kingscote
5223,kohinoor
5223,macgillivray
5223,menzies
5223,middle river
5223,nepean bay
5223,newland
5223,north cape
5223,seal bay
5223,seddon
5223,stokes bay
5223,stun'sail boom
5223,vivonne bay
5223,western river
5223,wisanger
5231,chain of ponds
5231,kersbrook
5231,millbrook
5232,cudlee creek
5233,forreston
5233,gumeracha
5234,birdwood
5235,cromer
5235,eden valley
5235,flaxman valley
5235,mount pleasant
5235,springton
5235,taunton
5236,tungkillo
5237,apamurra
5237,milendella
5237,palmer
5237,sanderston
5238,angas valley
5238,big bend
5238,bolto
5238,bowhill
5238,caurnamont
5238,claypans
5238,cowirra
5238,five miles
5238,forster
5238,frahns
5238,frayville
5238,julanka holdings
5238,lake carlet
5238,mannum
5238,nildottie
5238,old teal flat
5238,pellaring flat
5238,pompoota
5238,ponde
5238,port mannum
5238,punthari
5238,purnong
5238,purnong landing
5238,rocky point
5238,teal flat
5238,walker flat
5238,wongulla
5238,younghusband
5238,younghusband holdings
5240,lenswood
5241,lobethal
5242,balhannah
5243,oakbank
5244,charleston
5244,harrogate
5244,mount torrens
5244,woodside
5245,hahndorf
5245,paechtown
5245,verdun
5246,woodhouse
5250,blakiston
5250,littlehampton
5250,totness
5251,bugle ranges
5251,mount barker
5251,mount barker junction
5251,mount barker springs
5251,mount barker summit
5251,wistow
5252,brukunga
5252,dawesley
5252,hay valley
5252,kanmantoo
5252,nairne
5252,st ives
5253,avoca dell
5253,brinkley
5253,burdett
5253,chapman bore
5253,ettrick
5253,gifford hill
5253,greenbanks
5253,long flat
5253,mobilong
5253,monteith
5253,murrawong
5253,murray bridge
5253,murray bridge east
5253,murray bridge north
5253,murray bridge south
5253,northern heights
5253,riverglades
5253,riverglen
5253,sunnyside
5253,swanport
5253,toora
5253,white sands
5253,willow banks
5253,woods point
5254,callington
5254,caloote
5254,monarto
5254,monarto south
5254,murray bridge
5254,mypolonga
5254,pallamana
5254,petwood
5254,rockleigh
5254,rocky gully
5254,tepko
5254,wall flat
5254,white hill
5254,woodlane
5254,zadows landing
5255,angas plains
5255,belvidere
5255,bletchley
5255,finniss
5255,gemmells
5255,hartley
5255,highland valley
5255,lake plains
5255,langhorne creek
5255,mount observation
5255,mulgundawa
5255,nalpa
5255,red creek
5255,salem
5255,sandergrove
5255,strathalbyn
5255,tooperang
5255,willyaroo
5255,woodchester
5256,clayton bay
5256,milang
5256,nurragi
5256,point sturt
5256,tolderol
5259,ashville
5259,jervois
5259,kepa
5259,malinong
5259,narrung
5259,naturi
5259,point mcleay
5259,poltalloch
5259,tailem bend
5259,wellington
5259,wellington east
5260,elwomple
5260,tailem bend
5261,cooke plains
5261,coomandook
5261,culburra
5261,ki ki
5261,yumali
5262,binnum
5262,frances
5262,hynam
5262,kybybolite
5263,coonawarra
5264,coorong
5264,meningie
5264,meningie east
5264,meningie west
5264,salt creek
5264,waltowa
5265,coonalpyn
5265,field
5266,bunbury
5266,colebatch
5266,deepwater
5266,tintinara
5267,brimbago
5267,coombe
5267,keith
5267,laffer
5267,makin
5267,mccallum
5267,mount charles
5267,petherick
5267,shaugh
5267,sherwood
5267,willalooka
5267,wirrega
5268,bangham
5268,bordertown
5268,bordertown south
5268,cannawigara
5268,lowan vale
5268,pooginagoric
5268,senior
5268,western flat
5269,custon
5269,pine hill
5269,wolseley
5270,buckingham
5270,carew
5270,kongal
5270,mundulla
5270,mundulla west
5270,swede flat
5271,bool lagoon
5271,cadgee
5271,joanna
5271,keppoch
5271,koppamurra
5271,laurie park
5271,lochaber
5271,marcollat
5271,mount light
5271,moyhall
5271,naracoorte
5271,padthaway
5271,spence
5271,stewart range
5271,struan
5271,the gap
5271,wild dog valley
5271,wrattonbully
5272,coles
5272,conmurra
5272,fox
5272,greenways
5272,lucindale
5272,woolumbool
5273,avenue range
5275,blackford
5275,boatswain point
5275,cape jaffa
5275,keilira
5275,kingston se
5275,mount benson
5275,pinks beach
5275,reedy creek
5275,rosetown
5275,sandy grove
5275,taratap
5275,tilley swamp
5275,wangolina
5275,west range
5275,wyomi
5276,bray
5276,nora creina
5276,robe
5277,comaum
5277,glenroy
5277,maaoupe
5277,monbulla
5277,nangwarry
5277,penola
5277,pleasant park
5277,tarpeena
5278,kalangadoo
5278,krongart
5278,moerlong
5278,wepar
5279,koorine
5279,mount burr
5279,mount mcintyre
5279,short
5279,trihi
5279,wattle range east
5280,beachport
5280,canunda
5280,clay wells
5280,furner
5280,german flat
5280,hatherleigh
5280,kangaroo inn
5280,magarey
5280,millicent
5280,rendelsham
5280,rocky camp
5280,sebastopol
5280,southend
5280,tantanoola
5280,thornlea
5280,wattle range
5290,mount gambier
5291,allendale east
5291,blackfellows caves
5291,burrungule
5291,cape douglas
5291,caroline
5291,carpenter rocks
5291,caveton
5291,compton
5291,dismal swamp
5291,donovans
5291,eight mile creek
5291,german creek
5291,glenburnie
5291,glencoe
5291,glencoe west
5291,kongorong
5291,mingbool
5291,moorak
5291,mount gambier
5291,mount gambier east
5291,mount gambier west
5291,mount schank
5291,nene valley
5291,ob flat
5291,pelican point
5291,port macdonnell
5291,racecourse bay
5291,square mile
5291,suttontown
5291,wandilo
5291,worrolong
5291,wye
5291,yahl
5301,carcuma
5301,geranium
5301,jabuk
5301,moorlands
5301,netherton
5301,parrakie
5301,peake
5301,sherlock
5301,wilkawatt
5302,lameroo
5302,ngarkat
5303,parilla
5304,karte
5304,kringin
5304,peebinga
5304,pinnaroo
5306,wynarka
5307,karoonda
5307,marama
5308,copeville
5308,galga
5308,mantung
5308,mercunda
5308,perponda
5309,borrika
5309,halidon
5309,mindarie
5309,sandalwood
5310,caliph
5310,wanbi
5311,alawoona
5311,billiatt
5311,bugle hut
5311,maggea
5311,malpas
5311,meribah
5311,paruna
5311,schell well
5311,taldra
5311,taplan
5311,veitch
5311,woodleigh
5311,wunkar
5320,beatty
5320,beaumonts
5320,brenda park
5320,bundey
5320,eba
5320,lindley
5320,maude
5320,morgan
5320,morphetts flat
5320,murbko
5320,north west bend
5320,stuart
5320,wombats rest
5321,cadell
5321,cadell lagoon
5322,golden heights
5322,qualco
5322,ramco
5322,ramco heights
5322,sunlands
5330,boolgun
5330,devlins pound
5330,good hope landing
5330,holder
5330,holder siding
5330,kanni
5330,lowbank
5330,markaranka
5330,overland corner
5330,pooginook
5330,stockyard plain
5330,taylorville
5330,waikerie
5330,wigley flat
5330,woolpunda
5331,kingston on murray
5332,moorook
5332,moorook south
5332,wappilka
5332,yinkanie
5333,bookpurnong
5333,loxton
5333,loxton north
5333,new residence
5333,pata
5333,pyap
5333,pyap west
5340,mundic creek
5340,murtho
5340,paringa
5340,pike river
5340,wonuarra
5340,yamba
5341,chaffey
5341,cooltong
5341,crescent
5341,old calperum
5341,renmark
5341,renmark north
5341,renmark south
5341,renmark west
5342,monash
5343,berri
5343,gerard
5343,gurra gurra
5343,katarapko
5343,lyrup
5343,winkie
5344,glossop
5345,barmera
5345,loveday
5345,spectacle lake
5346,cobdogla
5350,rosedale
5350,sandy creek
5351,altona
5351,barossa goldfields
5351,cockatoo valley
5351,lyndoch
5351,mount crawford
5351,pewsey vale
5351,williamstown
5352,bethany
5352,gomersal
5352,krondorf
5352,rowland flat
5352,stone well
5352,tanunda
5352,vine vale
5353,angaston
5353,black hill
5353,cambrai
5353,keyneton
5353,kongolia
5353,langs landing
5353,marks landing
5353,moculta
5353,mount mckenzie
5353,penrice
5353,punyelroo
5353,sedan
5353,sunnydale
5353,towitta
5354,bakara
5354,bakara well
5354,fisher
5354,naidia
5354,swan reach
5355,daveyston
5355,ebenezer
5355,light pass
5355,marananga
5355,moppa
5355,nuriootpa
5355,seppeltsfield
5355,stockwell
5356,annadale
5356,dutton
5356,dutton east
5356,sandleton
5356,st kitts
5356,steinfeld
5356,truro
5357,blanchetown
5357,mcbean pound
5357,new well
5357,notts well
5357,paisley
5360,greenock
5360,nain
5371,morn hill
5371,roseworthy
5371,shea-oak log
5371,templers
5372,freeling
5373,allendale north
5373,bagot well
5373,bethel
5373,fords
5373,hamilton
5373,kapunda
5373,koonunga
5373,st johns
5374,australia plains
5374,bower
5374,brownlow
5374,buchanan
5374,eudunda
5374,frankton
5374,hampden
5374,hansborough
5374,julia
5374,mount mary
5374,neales flat
5374,ngapala
5374,peep hill
5374,point pass
5374,sutherlands
5381,brady creek
5381,bright
5381,emu downs
5381,geranium plains
5381,hallelujah hills
5381,robertstown
5381,rocky plain
5381,worlds end
5400,pinkerton plains
5400,wasleys
5400,woolsheds
5401,alma
5401,hamley bridge
5401,salter springs
5410,linwood
5410,stockport
5411,giles corner
5411,tarlee
5412,navan
5412,rhynie
5412,riverton
5412,woolshed flat
5413,apoinga
5413,black springs
5413,marrabel
5413,saddleworth
5413,steelton
5413,tarnma
5413,tothill belt
5413,tothill creek
5413,waterloo
5414,manoora
5415,mintaro
5415,stanley
5416,farrell flat
5416,porter lagoon
5417,baldina
5417,booborowie
5417,burra
5417,burra eastern districts
5417,gum creek
5417,hanson
5417,koonoona
5417,leighton
5417,mongolata
5417,north booborowie
5418,collinsville
5418,mount bryan
5419,canowie
5419,hallett
5419,mount bryan east
5419,ulooloo
5419,willalo
5419,wonna
5420,canowie belt
5420,whyte yarcowie
5421,franklyn
5421,terowie
5422,cavenagh
5422,dawson
5422,erskine
5422,hardy
5422,mannanarie
5422,minvalara
5422,oodla wirra
5422,paratoo
5422,parnaroo
5422,peterborough
5422,sunnybrae
5422,ucolta
5422,yatina
5431,amyton
5431,black rock
5431,coomooroo
5431,eurelia
5431,hammond
5431,johnburgh
5431,minburra
5431,morchard
5431,orroroo
5431,pekina
5431,tarcowie
5431,walloway
5431,willowie
5431,yalpara
5432,belton
5432,carrieton
5432,cradock
5432,moockra
5432,yanyarrie
5433,bruce
5433,quorn
5433,saltia
5433,stephenston
5433,willochra
5433,yarrah
5434,barndioota
5434,hawker
5434,kanyaka
5440,cockburn
5440,manna hill
5440,mingary
5440,nackara
5440,olary
5440,waukaringa
5440,yunta
5451,auburn
5451,undalya
5452,leasingham
5452,watervale
5453,armagh
5453,barinia
5453,benbournie
5453,boconnoc park
5453,clare
5453,emu flat
5453,gillentown
5453,hill river
5453,hoyleton
5453,kybunga
5453,penwortham
5453,polish hill river
5453,sevenhill
5453,spring farm
5453,spring gully
5453,stanley flat
5454,andrews
5454,broughton river valley
5454,euromina
5454,hacklins corner
5454,mayfield
5454,spalding
5454,washpool
5455,hilltown
5460,barabba
5460,owen
5460,pinery
5460,stockyard creek
5461,balaklava
5461,bowillia
5461,dalkey
5461,erith
5461,everard central
5461,goyder
5461,halbury
5461,hoskin corner
5461,mount templeton
5461,saints
5461,stow
5461,watchman
5461,whitwarta
5462,blyth
5464,anama
5464,brinkworth
5464,bungaree
5464,condowie
5464,hart
5464,koolunga
5464,marola
5464,rochester
5470,yacka
5471,gulnare
5472,georgetown
5473,gladstone
5480,appila
5480,laura
5480,stone hut
5481,bangor
5481,murray town
5481,wirrabara
5481,wongyarra
5482,booleroo centre
5482,wepowie
5483,melrose
5485,wilmington
5490,caltowie
5490,caltowie north
5490,caltowie west
5491,belalie east
5491,belalie north
5491,bundaleer gardens
5491,bundaleer north
5491,hornsdale
5491,jamestown
5491,west bundaleer
5493,yongala
5495,baroota
5495,germein bay
5495,mambray creek
5495,nectar brook
5495,port flinders
5495,port germein
5501,avon
5501,calomba
5501,dublin
5501,lewiston
5501,long plains
5501,lower light
5501,middle beach
5501,parham
5501,port gawler
5501,thompson beach
5501,two wells
5501,webb beach
5501,wild horse plains
5501,windsor
5502,fischer
5502,grace plains
5502,korunye
5502,mallala
5502,redbanks
5502,reeves plains
5510,lochiel
5520,barunga gap
5520,bumbunga
5520,burnsfield
5520,snowtown
5520,wokurna
5521,redhill
5522,fisherman bay
5522,port broughton
5522,ward hill
5523,beetaloo
5523,clements gap
5523,crystal brook
5523,huddleston
5523,merriton
5523,narridy
5523,nurom
5523,wandearah
5523,wandearah east
5523,wandearah west
5540,bungama
5540,coonamia
5540,lower broughton
5540,napperby
5540,nelshaby
5540,pirie east
5540,port davis
5540,port pirie
5540,port pirie south
5540,port pirie west
5540,risdon park
5540,risdon park south
5540,solomontown
5540,telowie
5540,warnertown
5550,beaufort
5550,bowmans
5550,inkerman
5550,kallora
5550,nantawarra
5550,port wakefield
5550,proof range
5550,south hummocks
5552,kainton
5552,kulpara
5552,melton
5552,paskeville
5552,port arthur
5552,sunnyvale
5552,thrington
5554,boors plain
5554,cunliffe
5554,jericho
5554,jerusalem
5554,kadina
5554,matta flat
5554,new town
5554,thomas plain
5554,wallaroo mines
5554,willamulka
5555,alford
5555,collinsfield
5555,hope gap
5555,lake view
5555,mundoora
5555,tickera
5556,north beach
5556,wallaroo
5556,wallaroo plain
5556,warburto
5558,agery
5558,cross roads
5558,east moonta
5558,hamley
5558,kooroona
5558,moonta
5558,moonta bay
5558,moonta mines
5558,nalyappa
5558,north moonta
5558,north yelta
5558,port hughes
5558,yelta
5560,bute
5560,ninnes
5570,clinton
5570,clinton centre
5570,port clinton
5570,price
5570,winulta
5571,ardrossan
5571,black point
5571,cunningham
5571,dowlingville
5571,james well
5571,petersville
5571,pine point
5571,rogues point
5571,sandilands
5571,tiddy widdy beach
5572,arthurton
5573,balgowan
5573,chinaman wells
5573,maitland
5573,point pearce
5573,port victoria
5573,south kilkerran
5573,urania
5573,wauraltee
5573,weetulta
5573,yorke valley
5575,bluff beach
5575,brentwood
5575,corny point
5575,hardwicke bay
5575,koolywurtie
5575,marion bay
5575,minlaton
5575,point turton
5575,port rickaby
5575,ramsay
5575,stenhouse bay
5575,white hut
5575,wool bay
5576,honiton
5576,port moorowie
5576,yorketown
5577,couch beach
5577,foul bay
5577,inneston
5577,point souttar
5577,the pines
5577,warooka
5580,curramulka
5580,port julia
5581,port vincent
5581,sheaoak flat
5582,port giles
5582,stansbury
5583,coobowie
5583,edithburgh
5583,sultana point
5600,whyalla
5600,whyalla dc
5600,whyalla playford
5601,backy point
5601,cultana
5601,douglas point
5601,douglas point south
5601,false bay
5601,fitzgerald bay
5601,iron baron
5601,iron knob
5601,mullaquana
5601,murninnie beach
5601,point lowly
5601,point lowly north
5601,port bonython
5601,whyalla barson
5602,cowell
5602,lucky bay
5602,mangalo
5602,midgee
5602,miltalie
5602,minbrie
5602,mitchellville
5602,port gibbon
5603,arno bay
5603,hincks
5603,verran
5603,wharminda
5604,port neill
5605,butler
5605,tumby bay
5606,port lincoln
5607,boston
5607,brooker
5607,charlton gully
5607,coffin bay
5607,coomunga
5607,coulta
5607,duck ponds
5607,farm beach
5607,fountain
5607,green patch
5607,hawson
5607,kellidie bay
5607,kiana
5607,koppio
5607,lincoln national park
5607,lipson
5607,little douglas
5607,louth bay
5607,moody
5607,mount drummond
5607,mount dutton bay
5607,mount hope
5607,murdinga
5607,north shields
5607,pearlah
5607,point boston
5607,poonindie
5607,port lincoln
5607,sheringa
5607,sleaford
5607,tiatukia
5607,tooligie
5607,tootenilla
5607,tulka
5607,uley
5607,ungarra
5607,venus bay
5607,wangary
5607,wanilla
5607,warrow
5607,whites flat
5607,whites river
5607,yallunda flat
5608,whyalla norrie
5608,whyalla norrie east
5608,whyalla norrie north
5608,whyalla stuart
5609,whyalla jenkins
5630,edillilie
5631,cockaleechie
5631,cummins
5632,kapinnie
5632,karkoo
5632,mitchell
5632,yeelanna
5633,boonerdo
5633,lock
5640,campoona
5640,cleve
5640,jamieson
5640,waddikee
5641,barna
5641,buckleboo
5641,caralue
5641,cortlinye
5641,cunyarie
5641,kelly
5641,kimba
5641,moseley
5641,panitya
5641,pinkawillinie
5641,solomon
5641,wilcherry
5641,yalanda
5642,darke peak
5642,hambidge
5642,kielpa
5642,murlong
5642,rudall
5650,cootra
5650,koongawa
5650,warramboo
5651,kyancutta
5652,paney
5652,pygery
5652,wudinna
5653,yaninee
5654,cocata
5654,karcultaby
5654,minnipa
5654,mount damper
5655,bockelberg
5655,kaldoonera
5655,poochera
5660,chilpenunda
5660,cungena
5661,koolgera
5661,pimbaacla
5661,wallala
5661,wirrulla
5661,yantanabie
5670,bramfield
5670,colton
5670,coolillie
5670,elliston
5670,kappawanta
5670,mount joy
5670,mount wedge
5670,palkagee
5670,polda
5670,talia
5670,ulyerra
5671,baird bay
5671,calca
5671,colley
5671,mortana
5671,mount cooper
5671,port kenny
5671,tyringa
5671,witera
5680,carawa
5680,chandada
5680,chinbingina
5680,eba anchorage
5680,haslam
5680,inkster
5680,laura bay
5680,maryvale
5680,mudamuckla
5680,nunjikompita
5680,perlubie
5680,petina
5680,piednippie
5680,puntabie
5680,pureba
5680,sceale bay
5680,smoky bay
5680,streaky bay
5680,westall
5680,yanerbie
5690,bookabie
5690,ceduna
5690,charra
5690,coorabie
5690,denial bay
5690,fowlers bay
5690,kalanbi
5690,koonibba
5690,maltee
5690,merghiny
5690,nadia
5690,penong
5690,thevenard
5690,uworra
5690,wandana
5690,watraba
5690,white well corner
5690,yalata
5700,blanche harbor
5700,commissariat point
5700,miranda
5700,mundallio
5700,port augusta
5700,port augusta north
5700,port augusta west
5700,port paterson
5700,wami kata
5700,winninowie
5701,arkaroola village
5701,cook
5701,glendambo
5701,kingoonya
5701,port augusta
5701,tarcoola
5701,woolundunga
5710,stirling north
5720,pimba
5720,woomera
5722,andamooka
5723,coober pedy
5724,marla
5724,mintabie
5725,olympic dam
5725,roxby downs
5730,beltana
5730,blinman
5730,parachilna
5731,coopers creek
5731,innamincka
5731,leigh creek
5731,lyndhurst
5732,copley
5732,nepabunna
5733,farina
5733,marree
5734,oodnadatta
5942,regency park
5950,adelaide airport
5950,export park
6000,city delivery centre
6000,perth
6000,perth gpo
6001,perth
6003,highgate
6003,northbridge
6004,east perth
6005,kings park
6005,west perth
6006,north perth
6007,leederville
6007,west leederville
6008,daglish
6008,shenton park
6008,subiaco
6008,subiaco east
6009,broadway nedlands
6009,crawley
6009,dalkeith
6009,nedlands
6009,nedlands dc
6010,claremont
6010,claremont north
6010,karrakatta
6010,mount claremont
6010,swanbourne
6011,cottesloe
6011,peppermint grove
6012,mosman park
6014,floreat
6014,jolimont
6014,wembley
6015,city beach
6016,glendalough
6016,mount hawthorn
6017,herdsman
6017,osborne park
6017,osborne park dc
6018,churchlands
6018,doubleview
6018,gwelup
6018,gwelup dc
6018,innaloo
6018,karrinyup
6018,woodlands
6019,scarborough
6019,wembley downs
6020,carine
6020,marmion
6020,north beach
6020,sorrento
6020,watermans bay
6021,balcatta
6021,stirling
6022,hamersley
6023,duncraig
6024,greenwood
6024,warwick
6025,craigie
6025,hillarys
6025,kallaroo
6025,padbury
6026,kingsley
6026,woodvale
6027,beldon
6027,connolly
6027,edgewater
6027,heathridge
6027,joondalup
6027,joondalup dc
6027,mullaloo
6027,ocean reef
6028,burns beach
6028,currambine
6028,iluka
6028,kinross
6029,trigg
6030,clarkson
6030,merriwa
6030,mindarie
6030,quinns rocks
6030,ridgewood
6030,tamala park
6031,banksia grove
6031,carramar
6031,neerabup
6032,nowergup
6033,carabooda
6034,eglinton
6035,yanchep
6036,butler
6036,jindalee
6037,two rocks
6038,alkimos
6041,caraban
6041,gabbadah
6041,guilderton
6041,wilbinga
6041,woodridge
6042,seabird
6043,breton bay
6043,ledge point
6044,karakin
6044,lancelin
6044,nilgen
6044,wedge island
6050,coolbinia
6050,menora
6050,mount lawley
6051,maylands
6052,bedford
6052,inglewood
6053,bayswater
6054,ashfield
6054,bassendean
6054,eden hill
6054,kiara
6054,lockridge
6055,brabham
6055,caversham
6055,dayton
6055,guildford
6055,hazelmere
6055,henley brook
6055,south guildford
6055,west swan
6056,baskerville
6056,bellevue
6056,boya
6056,greenmount
6056,helena valley
6056,herne hill
6056,jane brook
6056,koongamia
6056,middle swan
6056,midland
6056,midvale
6056,millendon
6056,red hill
6056,stratton
6056,swan view
6056,viveash
6056,woodbridge
6057,high wycombe
6057,maida vale
6058,forrestfield
6059,dianella
6060,joondanna
6060,tuart hill
6060,yokine
6060,yokine south
6061,balga
6061,mirrabooka
6061,nollamara
6061,westminster
6062,embleton
6062,morley
6062,noranda
6063,beechboro
6063,bennett springs
6064,alexander heights
6064,girrawheen
6064,koondoola
6064,marangaroo
6065,ashby
6065,darch
6065,hocking
6065,kingsway
6065,landsdale
6065,madeley
6065,pearsall
6065,sinagra
6065,tapping
6065,wangara
6065,wangara dc
6065,wanneroo
6066,ballajura
6067,cullacabardee
6068,whiteman
6069,aveley
6069,belhus
6069,brigadoon
6069,ellenbrook
6069,the vines
6069,upper swan
6070,darlington
6071,glen forrest
6071,hovea
6072,mahogany creek
6073,mundaring
6073,mundaring dc
6074,sawyers valley
6076,bickley
6076,carmel
6076,gooseberry hill
6076,hacketts gully
6076,kalamunda
6076,lesmurdie
6076,paulls valley
6076,pickering brook
6076,piesse brook
6076,reservoir
6076,walliston
6077,gnangara
6077,jandabup
6078,mariginiup
6078,pinjar
6079,lexia
6079,melaleuca
6081,parkerville
6081,stoneville
6082,bailup
6082,mount helena
6083,gidgegannup
6083,morangup
6084,avon valley national park
6084,bullsbrook
6084,chittering
6084,lower chittering
6084,walyunga national park
6090,malaga
6100,burswood
6100,lathlain
6100,victoria park
6101,carlisle
6101,carlisle north
6101,carlisle south
6101,east victoria park
6102,bentley
6102,bentley dc
6102,bentley south
6102,st james
6103,rivervale
6104,ascot
6104,belmont
6104,redcliffe
6105,cloverdale
6105,kewdale
6105,perth airport
6106,welshpool
6107,beckenham
6107,cannington
6107,east cannington
6107,kenwick
6107,queens park
6107,wattle grove
6107,wilson
6108,thornlie
6109,maddington
6109,orange grove
6110,gosnells
6110,huntingdale
6110,martin
6110,southern river
6111,ashendon
6111,camillo
6111,canning mills
6111,champion lakes
6111,karragullen
6111,kelmscott
6111,kelmscott dc
6111,lesley
6111,roleystone
6112,armadale
6112,bedfordale
6112,brookdale
6112,forrestdale
6112,harrisdale
6112,haynes
6112,hilbert
6112,mount nasura
6112,mount richon
6112,piara waters
6112,seville grove
6112,wungong
6121,oakford
6121,oldbury
6122,byford
6122,cardup
6122,darling downs
6122,karrakup
6123,mundijong
6123,whitby
6124,jarrahdale
6125,hopeland
6125,mardella
6125,serpentine
6126,keysbrook
6147,langford
6147,lynwood
6147,parkwood
6148,ferndale
6148,riverton
6148,rossmoyne
6148,shelley
6149,bull creek
6149,leeming
6150,bateman
6150,murdoch
6150,winthrop
6151,kensington
6151,south perth
6151,south perth angelo st
6152,como
6152,karawara
6152,manning
6152,salter point
6152,waterford
6153,applecross
6153,applecross north
6153,ardross
6153,brentwood
6153,canning bridge applecross
6153,mount pleasant
6154,alfred cove
6154,booragoon
6154,myaree
6155,canning vale
6155,canning vale dc
6155,canning vale east
6155,canning vale south
6155,willetton
6156,attadale
6156,melville
6156,willagee
6156,willagee central
6157,bicton
6157,palmyra
6157,palmyra dc
6158,east fremantle
6159,north fremantle
6160,fremantle
6161,rottnest island
6162,beaconsfield
6162,south fremantle
6162,white gum valley
6163,bibra lake
6163,bibra lake dc
6163,coolbellup
6163,hamilton hill
6163,hilton
6163,kardinya
6163,north coogee
6163,north lake
6163,o'connor
6163,samson
6163,spearwood
6164,atwell
6164,aubin grove
6164,banjup
6164,beeliar
6164,cockburn central
6164,hammond park
6164,jandakot
6164,south lake
6164,success
6164,yangebup
6165,hope valley
6165,naval base
6166,coogee
6166,henderson
6166,munster
6166,wattleup
6167,anketell
6167,bertram
6167,calista
6167,casuarina
6167,kwinana beach
6167,kwinana town centre
6167,mandogalup
6167,medina
6167,orelia
6167,parmelia
6167,postans
6167,the spectacles
6167,wandi
6168,cooloongup
6168,east rockingham
6168,garden island
6168,hillman
6168,peron
6168,rockingham
6168,rockingham beach
6168,rockingham dc
6169,safety bay
6169,shoalwater
6169,waikiki
6169,warnbro
6170,leda
6170,wellard
6171,baldivis
6172,port kennedy
6173,secret harbour
6174,golden bay
6175,singleton
6176,karnup
6180,lakelands
6180,parklands
6181,stake hill
6182,keralup
6207,myara
6207,nambeelup
6207,north dandalup
6207,solus
6207,whittaker
6208,blythewood
6208,fairbridge
6208,meelon
6208,nirimba
6208,north yunderup
6208,oakley
6208,pinjarra
6208,point grey
6208,ravenswood
6208,south yunderup
6208,west pinjarra
6209,barragup
6209,furnissdale
6210,coodanup
6210,dudley park
6210,erskine
6210,falcon
6210,greenfields
6210,halls head
6210,madora bay
6210,mandurah
6210,mandurah dc
6210,mandurah east
6210,mandurah north
6210,meadow springs
6210,san remo
6210,silver sands
6210,wannanup
6211,bouvard
6211,clifton
6211,dawesville
6211,herron
6213,banksiadale
6213,dwellingup
6213,etmilyn
6213,holyoake
6213,inglehope
6213,marrinup
6213,teesdale
6214,birchmont
6214,coolup
6214,west coolup
6215,hamel
6215,lake clifton
6215,nanga brook
6215,preston beach
6215,wagerup
6215,waroona
6218,yarloop
6220,cookernup
6220,harvey
6220,hoffman
6220,myalup
6220,uduc
6220,warawarrup
6221,mornington
6221,wokalup
6223,benger
6224,beela
6224,brunswick
6225,allanson
6225,bowelling
6225,buckingham
6225,cardiff
6225,collie
6225,collie burn
6225,harris river
6225,lyalls mill
6225,mcalinden
6225,muja
6225,mumballup
6225,mungalup
6225,noggerup
6225,palmer
6225,preston settlement
6225,shotts
6225,worsley
6225,yourdamung lake
6226,roelands
6227,burekup
6228,waterloo
6229,picton
6229,picton east
6230,bunbury
6230,carey park
6230,college grove
6230,dalyellup
6230,davenport
6230,east bunbury
6230,gelorup
6230,glen iris
6230,pelican point
6230,south bunbury
6230,usher
6230,vittoria
6230,withers
6231,bunbury
6232,eaton
6232,millbridge
6233,australind
6233,binningup
6233,leschenault
6233,parkfield
6233,wellesley
6236,crooked brook
6236,dardanup
6236,dardanup west
6236,ferguson
6236,henty
6236,paradise
6236,wellington forest
6236,wellington mill
6237,boyanup
6237,elgin
6237,gwindinup
6237,north boyanup
6237,stratham
6237,the plains
6239,argyle
6239,beelerup
6239,brookhampton
6239,charley creek
6239,donnybrook
6239,glen mervyn
6239,paynedale
6239,queenwood
6239,thomson brook
6239,upper capel
6239,yabberup
6240,lowden
6243,wilga
6243,wilga west
6244,boyup brook
6244,chowerup
6244,dinninup
6244,kulikup
6244,mayanup
6244,scotts brook
6244,tonebridge
6244,trigwell
6251,brazier
6251,kirup
6251,newlands
6252,mullalyup
6253,balingup
6253,grimwade
6253,southampton
6254,greenbushes
6254,north greenbushes
6255,benjinup
6255,bridgetown
6255,catterick
6255,hester
6255,hester brook
6255,kangaroo gully
6255,winnejup
6256,glenlynn
6256,kingston
6256,maranup
6256,sunnyside
6256,wandillup
6256,yornup
6258,balbarrup
6258,deanmill
6258,diamond tree
6258,dingup
6258,dixvale
6258,donnelly river
6258,glenoran
6258,jardee
6258,lake muir
6258,linfarne
6258,manjimup
6258,middlesex
